subject_id,split,clone_fingerprint_sha256
SYN-S-00000510,train,5ff3b8e34522b9e666ba518c809f8c887e532a05c235445cac0c51481be7c5a9
SYN-S-00000511,train,c83ffc9d667a8cc3e9c21e4af0b31a49235c81277be74b4031b62037615fd891
SYN-S-00000512,test,898c2ad3e49752ab7498cec4ae53a29665af20c551e185b2fcc0bd6dadc13773
SYN-S-00000513,train,b3faf0169e29d965512bd9c02a27ebcb1e0bc7cbd77a46b03bafa708798b54b6
SYN-S-00000514,test,626e2cc2c02a496c2f8f4ca794f65f059ce294da0e1ec96f2e9bfa63116be5e9
SYN-S-00000515,train,97f4ced9c0975f207fe9daeb085204557fcc135af5e5ca056a809b1a1d0e0ff1
SYN-S-00000516,train,54def13b80933750fdce4bc402c37ccdadb3fc1bb4bc64738f3fe13ea79130e3
SYN-S-00000517,train,7f7befa7a76917290cad150d3c815f461f20c1d1b5a4ec6b8d939d6e2e25b227
SYN-S-00000518,test,dbb7e75b4bd8e22cac5e5ea791060310d6bb5aef004411336a2e4c8ba971ff2f
SYN-S-00000519,train,e9ff63ad7c1b42f8d8adc67e0ea5b5e11740655064b88893781facfe1d69464a
SYN-S-00000520,train,ded9519a94b11e560cbe804e768e9011cc4cb64fed0bd1f3ded3b5b01c4285f9
SYN-S-00000521,test,c9878b58f0b451829faf7cda25221ed5d571b267fed4da41e494176ceef4e47a
SYN-S-00000522,validation,c7f1c29ae45eaada6a9d58dd69e16a875601a0deecb439e22a98aeea9a6941dc
SYN-S-00000523,train,c3561ff43989b433f6cc3806f9a650a988a5e19ab228edc6fa4653638b684da1
SYN-S-00000524,train,1f7ff7498cf17806194d84613690eddafb62650c5302be8ab42147ae7e89327b
SYN-S-00000525,train,4b1fd38279c1e93e7cd9a0c1e2f58e802833f5e83308f97e11fa19411ce936e2
SYN-S-00000526,train,3089eeaaddbc3672f187faca0e62d550a17e95ed1e6df7f20f6c2e8a6b5a2c71
SYN-S-00000527,train,7e467cfe5b74b59288d6387e91f398ff9f1ae0e45e873465cd56d3de39ed2cf6
SYN-S-00000528,train,fc41e58a595a21a9131844b3c659ef53c17bb641c92f163f0b43c1319ef9abb7
SYN-S-00000529,train,8a3721a66b9939a7d013d4e7d2909a6ceb9da70365f258338d4cdcb20cf32b1b
SYN-S-00000530,train,c8cad544e6ee78cc5b33bbdef0b0c92df4df83fa12fc0b78d11d9d9d77cd7986
SYN-S-00000531,validation,e15060f5371ba146ecd815f3518bf8a37e52d680f23dbbb09e8a005a62d2d627
SYN-S-00000532,test,0dfd95e21d9c89145d6b78b453c99332beb62be90560233038c7038357ea1ac3
SYN-S-00000533,train,c5dc5c1656c17e25387446e772d504304fb317f93860d2d86c896e19148815b0
SYN-S-00000534,test,ecc54622ab9e42e185dedaf591b4b7e3ee8e9439deefe9de58b3cc69a8ac1aeb
SYN-S-00000535,validation,166ed840434e485e528ce518efbcd2f36be891a980e13aa6c2c877b529da3a39
SYN-S-00000536,test,d6a2de3b8bd6e3b16faf96014123d2b97516c2eab53622964a900189d331c332
SYN-S-00000537,train,999e16620c7816e845e7b22f3897f8c3daa05b9536f243439a2b2d619fb25f6e
SYN-S-00000538,train,07e142a2f729d22b404b7701b31b36ed2e9431dff2abb989b68270dadedf0fb5
SYN-S-00000539,train,5f5506574f241e0191594c5c982b927f5c0cc4de7f4fb2590e04b52e74dd4242
SYN-S-00000540,validation,b4db8d2c48327f51cf9ed96d07bacec68ed5fec03d02e918b9cdda9ee4497938
SYN-S-00000541,train,4bcbdb4da007ab9bb8ea2f9294a716bd1b7a2c1b6bcde1af5fa5db9757b8b50a
SYN-S-00000542,validation,4c2bd2b82394f2da0c4ecb5e7924331c9323d7b57c511401f91da6149acefcfc
SYN-S-00000543,train,b2feaa417459922646ded0a9e0c97a75d2ae7f993ceeffb82861a9e178862c4a
SYN-S-00000544,validation,1645ed975e3cab4411d24567efac68b94d8497543bacca4f9e241ee90e9eaaa9
SYN-S-00000545,train,2e77c72edaabb800e47483b9ce834a3306ebc60365c1ba1ebe6d170e0cbda8bd
SYN-S-00000546,train,7b7adf355f81aab6a48713155d495c19c2f798dfc9186425265fcbe0714efabd
SYN-S-00000547,train,398720e7858bdfb84982f1ec89c588e2c82a3567b904a2cc585160293d95c982
SYN-S-00000548,train,7e6c7b22f55b32f25936a30e03b1f0b199daf514224889751faabe4b8d3f810d
SYN-S-00000549,train,729b470eee84782123a1786f4c79eee451f4b1d6a8ef6ccd9d83897c6adbe125
SYN-S-00000550,train,b9bf16522e69d2010c786c1d7bc92cbeca76a6d1f234e2f3a6f4b73eecbe4c99
SYN-S-00000551,train,247630fd857b882f3d1d68b9daa436d1c6b501be1180dfca1f247647bd626446
SYN-S-00000552,train,0e024854e9ac2819826dae4603e94472f9bb807e26e94be8e61ad19cf6515d78
SYN-S-00000553,train,e8c9cba51866c86325f1da99fff9b8ac6cecb60ca13a138f3aa5ee824fbe489e
SYN-S-00000554,validation,295f883f34fd55db790dad7d92e70629d8d3d325ecba05e826debb9bc6e88525
SYN-S-00000555,train,380bcf3e2e9f569801c61898f3f63bc2d249e68bd50b591d431b79e89c5ee325
SYN-S-00000556,test,2f66ed92e033dabd17403f838781d1368a2e9475eb3e3279e75739052bfc0488
SYN-S-00000557,train,e9e4d865542176c71f4315200c7bf12ca4b5953297446dece4d2cb3b5abf0eb4
SYN-S-00000558,test,0c8d77db12bd62a3a1d2f4e0671afc9d09588232547ac3347058f96e4f3b8f84
SYN-S-00000559,train,b8911995117be29f4f3ed85147b32506eb6960b6de290fa7eef580326a98ca06
SYN-S-00000560,train,880b5365a3c112b5320f15c027afb13406ffdd6a35740b43c37874c399985377
SYN-S-00000561,train,355270f6cd1410b796d6e65cfc4076084b6ed180cd590e6d95e485c2abea7c8e
SYN-S-00000562,train,c7fae393b2a117092ab14e15f84dcd0b5b3bb3dc03147d116eb2be0650b85262
SYN-S-00000563,train,3095b56483d32a0e6e1396b44d12413b247fe8f4fdbc6572536e27714ba19d82
SYN-S-00000564,validation,2657399d206524e0e755d7ddbc26be467aebe0043af2aeb7a910170cbf0d89b6
SYN-S-00000565,train,56edf1f871b9e2599d6978351d94d9ebb72d647b92c16675367ebc1bdffe99f4
SYN-S-00000566,validation,3dada71508aefead23242833756d638486f4a626aa3146c9b344a88065198658
SYN-S-00000567,test,45bac48439d19d130049520f1a612e1de6ce34658410e4952dd422a1fc3c91c0
SYN-S-00000568,train,ee1732ef715775111b32775173bc4db99d44f67d3247636062b47556144085f7
SYN-S-00000569,train,954ea749190cc26770cbe16c7994ae1c7ada14c51a28fd795f9c13e4b1523776
SYN-S-00000570,train,ff7b046780aae3cf8e5933655ef4a0395b43a3bcfce82a4a9eff4376ef0a69f8
SYN-S-00000571,test,25ef3a76769f23c48c9d61f636c7d61f79dc04d1e836bbc9f1ab3ed7e55befb2
SYN-S-00000572,test,c3898f76d596e4461b830ccdf733816347975ee94d071ca0ec055022b28e8596
SYN-S-00000573,train,ae2dff8194c9061e5db13cfba115d897e0c55a5167e3625266da34678ac187ef
SYN-S-00000574,test,bfb0ffa652c9e1423e380b0b3a34e1d09348407e77114d9f9ba32a6851768198
SYN-S-00000575,train,231c25af693f74aa9164fae2e2e53bab802e6674b7a6b4846a9feb86537efe24
SYN-S-00000576,train,721dc96daaf981e944f73baa30f5e98ea946bfd3709aa74048c1caa8cf9fa3ee
SYN-S-00000577,train,3da0d23cdefa438911a1fbfff3838a17e881dd2f880727ea273db32ce0fa7910
SYN-S-00000578,train,575b7c5da22a2e03a606931400eb8865592fb179d0c8793ae31ebfac6e5e0818
SYN-S-00000579,train,2247310dea2cc76310b759622dd2baa4e73218440a0abbbbd7bd119cd4ae3c69
SYN-S-00000580,train,333a169853dd9b6966149ea4f160952d19d6b5141982a1310f5a159852eb2fb4
SYN-S-00000581,train,f7982810e7773e162d406873a3169bdf2e21a403e8f64a5113f4d3f10d34fef2
SYN-S-00000582,validation,77be073c52b56ef26ae3963079964f4c06d9d74118ef61f0c98cc5961c392786
SYN-S-00000583,train,ae2cfbbf1ed58b06e49b06f35fbc5e4c7dd8d63dbad172e8e5adf5f891c747d3
SYN-S-00000584,test,782ca45745d597d08fc7f0e04941b197fcbe1e975b0e7c1e1be9814030770b70
SYN-S-00000585,train,8986606ce6b86e5a543994d0a9b3bd88685e7425aa41a55e7b7f3d50efe0bf15
SYN-S-00000586,train,ecc9d26a29cda55095f7f7b84b9902547b0e910649d23196b2af65df17fe62e2
SYN-S-00000587,train,2fde1a1658279230c469ce45313a577605299907d987b6022ca3733c43629cab
SYN-S-00000588,validation,3930ecdfa8e18fab5a92ec9b59e9ee563ea459c673f4f817e4b4ea9b99697337
SYN-S-00000589,train,75252b3993bbad31dd4719d54943ff76048d03d812c7caa13cbd9af75c90cae9
SYN-S-00000590,train,8f3ded04c1d27b037f6a6ac1e2d21ad22941200675322e4f387abd32055d872d
SYN-S-00000591,train,f850c115174c061f2a92ed0f187aedfcf6888bd14a203b0c9396bd43a28c5d5b
SYN-S-00000592,train,f44c5f4c3d05ade4fd5667f32634c549da00746087abedceec62f99da976f09f
SYN-S-00000593,train,2db88de0eebf158ccb96149860fd98e44c87a5d1a4ad5a00344e940099f5adf1
SYN-S-00000594,train,3b86e2864752c85622e9df690f2ae6428856f6b1765b899a75850a3086fe3388
SYN-S-00000595,train,7c77d205d7aefe08fd7765440c9b7631389b1b6879946bfd73ee4ee87558c89f
SYN-S-00000596,validation,555a1213ee4e301b49cd4eef8f0d2b1d019183c8dc48b893d7e4144acd5b95a0
SYN-S-00000597,validation,67149b444ad9d4a6e889b841f1d9460ee80171d62cf4976ea0674c801448b71c
SYN-S-00000598,train,74118f300f1283ee2b957d1f4d110b4ab1e53cc07f250c72190908802ffd715a
SYN-S-00000599,train,14107bb2c5ec5d4dee5b3e1bf0ae6b2f8d4916c47da11aa5f6201e038931d464
SYN-S-00000600,train,6931d81beae7e182af6e7abacb7a0ecacf00045f570add6d38372df8b78fdd3a
SYN-S-00000601,validation,59febca7e95580540dced9d6873e47c44e9a0187539d120efcf5c4ced76e0b62
SYN-S-00000602,train,948babc8e6cf9b181c010198d49a84c9606db2134ffbc885adb2d51e8228a426
SYN-S-00000603,validation,bc86adf63578fdc46e26fb4f96bbd8b03b6931f092bc59a008448fbc12353d7f
SYN-S-00000604,train,ab0ebd6b2d500a9ff7f765e46c68197b7115a87aaac45bca13ba473f8198b713
SYN-S-00000605,test,d5fa358b89c6e736eec76c5213f89c44eeca18fa691d3cab04607bcee1ca52cc
SYN-S-00000606,train,71f53fcb24769e5f97b48a14deade2ff34ac40c30be31a21bcc4987b8fd998a6
SYN-S-00000607,train,e54e71e2f840bd218c60e0e70fb4ff0d1339f072d21637cc3120bfb741b02497
SYN-S-00000608,test,7a13846ba5defff26af1cbfd19a2d575acbe106e02f2e5cf7038e77f06af0a0b
SYN-S-00000609,train,506ef24a4998c6a4fc77c898b43675d79a441238ccdaf570850ccf0712bf5b42
SYN-S-00000610,train,2ec4ec8c15a41e4e61cbb0adbd89c2f694596b5f22546aea98f4a984c69e1179
SYN-S-00000611,train,1bb58c7fb7db85f46bfa6c3168e78dbf937a159fec4d6e39d779083317e815e3
SYN-S-00000612,train,997b10e9e0629f64c19b96c6f1191e9b93ee8c02387edce890b383bae3ccd755
SYN-S-00000613,train,44b0dcc04341d6bf889d3488616851653c185d2a2e7b5afa43496d4fc077b468
SYN-S-00000614,train,773db48b74a2885837f1f976eb4df0cb13bf02086cf1c741be3ce4b2c424587f
SYN-S-00000615,train,80cd2f5a8854c01966fbf9ae8fe2c03fc4617da84ebeb04bf83aa120554e486f
SYN-S-00000616,train,2d18b8b131b875f1246a66e4232897c02adb950b0b09a54c47d0913b5e0d6dce
SYN-S-00000617,validation,59d10b8550c037667d0217826572373da9016f569ac36ff2530efc1bf1e89a6b
SYN-S-00000618,test,0c9bb3dc5175f1d9364bae4e1567f047c7e3b226af56069b7ded4de13fbcb6ba
SYN-S-00000619,train,8e33945f2f928f04fc3f62a6db9d0d062ed588af79f05fb3fab349f02009bc55
SYN-S-00000620,validation,6ee47e5c77c9531b3546e0a57b1241678cb75dbf6107fb95ed0022ada3f99e8d
SYN-S-00000621,train,23ebc5b4651c1e57e3846b98f4a67a04c6985be609ca1144eff3134cbe4c6b3c
SYN-S-00000622,train,f7bac918e65caaebce79ba11d9fc815b533f3429c69d339358470fd00cfdc3bd
SYN-S-00000623,train,f0f504d5fe0a08f0295e4120ca0633ca244be833d284745842fe077d8ac38e1c
SYN-S-00000624,test,a56bfaefaac575feb334159c1c5ec0abf87ed089b48b67e565f5aeba485c479e
SYN-S-00000625,test,2e8b016bb213190e7886f856bef757a99b58e3cb93c26524563a89166b2aa194
SYN-S-00000626,validation,9dec9c465ffbc9352a5f6038498d0015fb891adb1b3593ed4e311b34e50fd8a2
SYN-S-00000627,test,7ffe6951e0f1cfc59359f3fc6db2cd16392ea171bfe9f19ab0842e5ab6236e29
SYN-S-00000628,validation,33b681c49a34fa194056a30cc6a4bb3993d652cb9a03797405ab8a4ec6b25c8b
SYN-S-00000629,train,b19a074724c8b8f0117044f2090955b94ad0ef38e9720eb0114dc7f24af01305
SYN-S-00000630,train,75f4e6ffcc49f5ec0210122c14a66d4eb15f67142ba7c466c880ce42b3ef53a3
SYN-S-00000631,train,58627ebfd191e3e3c501a4fd02a3a57a859cd02089ddad057ae2a409df6b8d6c
SYN-S-00000632,validation,9c8150752d2f88c98f4a8db7ab4c88126ca84f3f3538d3892e3fc6697cbc5efe
SYN-S-00000633,train,48918c75e1c2d729a3d62fea630050c1a305e23a0bc1b8a664890754a8dbb08b
SYN-S-00000634,train,4f10392bf68bea9c1a70320925f79cc4ce978ac2f49c24a6ef5db6c8eff28af7
SYN-S-00000635,train,23e392af08197baa66e26186fc87d80343fc2b8968c658b20a2352466ac77890
SYN-S-00000636,train,c4a625065aadd43e68e51a67a2023d9cbbc2a96a89ac5c8e313cbb6000f184d6
SYN-S-00000637,train,1c56f36783ca91d94cf9b70ef8f3ea0586f175f58c883054638d8802986f9382
SYN-S-00000638,train,a854b61ef117400d65921fbe565221b588f492457ef185ddee33026a4c77388d
SYN-S-00000639,train,57db26485d5bec0f7baaa20e1adef2442ad19be655c0aaa0e72642549c24b02a
SYN-S-00000640,validation,7671ada5fc86f739a3c27e368387195d9003e98aee08060223c9ce18de57aa33
SYN-S-00000641,train,5b09f608907aabdc1211158a71c7768d5611d23a0f89127529536bbc080fff57
SYN-S-00000642,validation,a30cb14e830396dacc922520ce15f5beab55238df74b49f3400197175590ae9c
SYN-S-00000643,train,989dea721c13eeb079c23abd6bd98bcf2c9e2fd7985c52cf330a78a20f2566d5
SYN-S-00000644,train,2042d24b0dff24047c056e1f6af5e074d32e96cf7193f87d0914699daa2102bd
SYN-S-00000645,train,b1f4f029cb496800a087d691d19568b233ffd442fd9d0514914b40309ab7e48b
SYN-S-00000646,test,76eaae1a4ada8046062b80d565fe3186889b90e240968d50531d4b8175636967
SYN-S-00000647,train,d279e0565cf7a9cc1436caa7b06521f4293b499151e13b9b553ee187645720a9
SYN-S-00000648,test,cb4a5342bb8f38a4bb5895ccbfb4a2c0af1ba78c0b4188f20a12d394b8502b03
SYN-S-00000649,train,6b674e73cd840e0ee9c37601f29e645481ed1ab58169817c71775f99aa2a047d
SYN-S-00000650,train,7bb346735b422fb9453928a70336ec3815e9a95db94169d261bb4289397c5b9c
SYN-S-00000651,validation,69c5a12c84f0167ea7fa804ca020af9e88e03866334f0cd372f5bc1b5ec8822b
SYN-S-00000652,test,ef50d929afb95f05b90cc22975bbae2bd2f545b3775a748dc226107c63af16c4
SYN-S-00000653,train,bbfbeb94bd7e33bced0306bb32e53c1f9550ec30f6a6a38fbf7ab2360c0a992e
SYN-S-00000654,train,46b3e004acdb77b55dafd236878b984b52e200930e3ae29628a39a64ca3f6a0f
SYN-S-00000655,train,92555649c621bf9e74f2b9bcc2cea957d8a466d59679c417742414cf8233e0d6
SYN-S-00000656,train,b96424faa5719c8fe8ed70b14ed9f6ae4205df37f2d1c311ee1cf3db8697be45
SYN-S-00000657,train,6573c5d7e50c5311eb6dd97b82eb9b7f271483a25902a79398a176d36db66357
SYN-S-00000658,validation,b3dc06c88e30f757f702eb3dcc2fce6b0a434663050b46c00059d05c7741b5c1
SYN-S-00000659,train,3698cdf46cae19e2025da37a499a859a0ca5bb6fc6ce2268d13ab9963c977d35
SYN-S-00000660,train,3b461ff183100e8075671675b6ebf5f5729814fbf4da5d3af6f6147f55960256
SYN-S-00000661,test,11a76ee25b0c908c77a7b0459890735a2a14407a6769036e92048066e52f7a4d
SYN-S-00000662,test,535b52f200ea4dbd344bcd8ed42de4275c6843b72e6dd4c355041e77daacaf11
SYN-S-00000663,validation,5ac7a1be2051112c54ee26833c8c39637bb5656cb244e5441c10544d60205593
SYN-S-00000664,train,61c3f3572bca28ae058d938b110165ed83d54be224e312d91c777d95ab13d7ac
SYN-S-00000665,train,4e034489fd6865dd46edd9424edb1fa7386cc31ce0dec81cc13dd451d9baf906
SYN-S-00000666,validation,b353b19ade814a7e839074b5dafdf837e5029d552d2e8548d4b2f8526d6153f4
SYN-S-00000667,train,7e16827940b1007b2cedda4c8d63602fb565a4e5795adcb93e8bfbf4bdde6a14
SYN-S-00000668,train,38dc5c0edc3541dbfbb827a468d85294b5c5ddd283e73f60d94fbfb91fd09485
SYN-S-00000669,train,befc4f0972aacc6a4e6f39d96d2ac4a3cae7a23451c3c08f0e0d10907ac60ba7
SYN-S-00000670,test,b8bbbffd3c1bdb3f9e7ebf4bf6e4e6cd2e19ac23dcc3f3dfbe1110c1d222b727
SYN-S-00000671,train,8bea1ced400be4068637e19c1d1a03fa1bda0865c5d8c13a45bafc7c4e43e681
SYN-S-00000672,train,649e872b3e465c915b1d2a5fdd1b6ea92eef9787d29f08ffd7fcb89b66083ca6
SYN-S-00000673,test,a9e0ee6c80c40c06478b26963fea41cf9dcbf098f99f126469cec6f6e87916d5
SYN-S-00000674,train,7698fed75711143928472019587cb14a0e361dd856e3338299787d555aecd948
SYN-S-00000675,test,5efa0a09179706b274272cc0928b5ae8fccec64d65fffd739d3cb7382506bb81
SYN-S-00000676,train,a2878ed2434d59ceee57adebb296923ff8612e96a5556ff7840dc5229b816cc3
SYN-S-00000677,train,3459888e9a85bee018c7ec32069ff94e8e3f22bc0902d38ae69d473949a8b90a
SYN-S-00000678,validation,19a53feeaebaefd2b63f83e0c2dfa9dbf123c08399c164f36020362308c49875
SYN-S-00000679,train,b80fceeca6c7955d6c9a246dd6b969f5fa39ce3bdf72b0be7f2d058319a70070
SYN-S-00000680,train,71ac6e5eb3245fb1a822d0dcc2bc53308e0d1772bff05fe2c16a1cefc662017b
SYN-S-00000681,train,132824b0ca8caf49d60226b061c2d30cc96df2f37d55e0e95ac600370b299239
SYN-S-00000682,validation,8c9ae0eff987b6b85164b3ece042ab5fc2fd9310993392a4d4e805f856dec7f0
SYN-S-00000683,train,b71f2c366243b3610d5a0015a07329da22b19594bf42e82586dbf413ac57e179
SYN-S-00000684,train,3fa4aabeddd962cc0b498b9ac4dfd1285de37ca43cc4c75ca5a777e81bd8385c
SYN-S-00000685,train,9bc13b62b702fe4627a93ac65de4ae77903fb0fa9be2c74d9b70f303c638fe6a
SYN-S-00000686,train,99abcc7ff4d00b3623380010f846dcbc48e0336fe8d0a8c8f89897eaabdc1f4d
SYN-S-00000687,train,8c2b249349cd403df3b5008f8399f0f14a25b9f21de1836e4409024498550a56
SYN-S-00000688,train,8d9ce22e43a341ef2b722b03af56fdcd6e4b4f918f994c16dd95f70ada66f937
SYN-S-00000689,train,a5c140c94d826d67000eea08c55e327c7d5373fb87c1b93776e6573ab661cc14
SYN-S-00000690,train,52d0db9daa33abfdff52792b54e6c1370ae8f93befd7a90c067943a67cc6afe6
SYN-S-00000691,train,df7882358928bf07d7d001e50b704203b4264a70beb83ab68e6bf131bfd3632d
SYN-S-00000692,train,36a8a2e768f8171415cc85a16c16ad1801f3d7c0729ef8c8f6cac0af5502d805
SYN-S-00000693,train,b3c56f4c0954e7d183812c79278de2809850536fd4c524d4a7b365a7546d9a2a
SYN-S-00000694,train,9f6a4b0a8976ad3db080708cd7809fb95e5cea988672730ed724cb4076d9a070
SYN-S-00000695,train,ad399886e0dd0cbdc8a0c403c5af0e892f044aae289b8b9eb52faa9036bcbd19
SYN-S-00000696,train,f75398cdd597cc7d0890d9cdc16983f61484f15fc543ed1b4973cdf38292f0bd
SYN-S-00000697,train,225049eb0a7191c028772010df46772b40d3d481269157911b3371775137e789
SYN-S-00000698,train,fbd5c6f306914bd1d7b167a4be0704ed941f2b586b7d40cd77df33acb135ee7c
SYN-S-00000699,test,1a431cf71b13ec65871bb9df5ca37e7b8645e1135eb15adf10ce87998b36790a
SYN-S-00000700,train,b0dcecdd8084f6afe2ec24a39107ae2fe705b54559a2b662fb10579ddc72e70c
SYN-S-00000701,test,affcc6b34f0918692167f729ab31ada512de90a2fcaf1aa954731e05c7c1027b
SYN-S-00000702,train,37fa6b9967a70e47e80da32b40088c197152211ca6eea7944a403b5f5a25e158
SYN-S-00000703,test,5f7e5ec3a19ba362186c526c6e82702dd0f1a8e19fea7a3678a823b3e93a52b5
SYN-S-00000704,validation,88ee620594433aad4ca2e53433acd7fde68999be6b0cc29da78edcb6617235f6
SYN-S-00000705,train,2491848c514d416f92a0abd2ab94e70881aa02f6d4c061f47ec81aa327873d12
SYN-S-00000706,validation,1a2dc59fe91411357226e239e700f03e3d60c1714898ff839923c3cdcbe5bfeb
SYN-S-00000707,train,f47dcf77a55f9080b49bb614e219a4f583f4ed2bbd243ccb5ace977d9372b6ef
SYN-S-00000708,test,f372a86a4450a91736dab7b77083a134b327d4736ee7fc456068886d53705ec7
SYN-S-00000709,train,e99257bf9f2e34224c8ef45bad697dba166cdcf17b724a7717245e4fef9629bf
SYN-S-00000710,train,d93f590826f7081f99be7a639d3562964c29c51c998c482013206c4198824c45
SYN-S-00000711,test,49db77fc011e580d82e23685f7acb108f78bccae0cc0741a8fd704563f62c915
SYN-S-00000712,train,7b832e62efebc93db6534220dd836b2c912187b7fd812da2964ae44d783fc464
SYN-S-00000713,train,df8cb78e49e2089f1ffaacdad98053d33a3454accd2983dbef91b1d0712660a4
SYN-S-00000714,train,f24ab4fc49e6d212d643833704ad1117905d416115b2312bef8919356e72de6c
SYN-S-00000715,train,a85a4093753592db5c8d716dc86672390f287cc2ac17e24fae6efcd1278163f7
SYN-S-00000716,train,30e85362c70c4fc41487e742a92b643979ee6b4d33ed4547a734a0a24acd2828
SYN-S-00000717,train,edb0f331f73c73525fc9c620dac8337a52b9f3911473b691781c878b7dbdf7b7
SYN-S-00000718,validation,620e3f1098b218de28181334447b3bd63802ddac8b9e750e5ec9e55bdff1e44f
SYN-S-00000719,train,c5c31971dc0fc4c62db7ba7c26db6e9b0064f9b661b5b1e22a9d1193b4ebdfdd
SYN-S-00000720,train,7c3dfb85905188264d1576f5101f34aa901fa7721485e68a31e69095d017fae7
SYN-S-00000721,train,592e47a238064669766bc51f923b2123ced0d62c4852e49b96f7d7aef5a62904
SYN-S-00000722,validation,29e13b887022a9bc746735e0311d3d82a3bbe0e28f62fe0683d86f69d7bba809
SYN-S-00000723,test,276f83b937da3ed2695d8b723264a8a65eb9d5f8533ad6e5d0454d152afa7dcf
SYN-S-00000724,train,62c9c1fca1be7dabe64092ff94bfc078dd13aee82820fb93a5f3ab3c2495fd65
SYN-S-00000725,validation,46824376ed7a16bc97042d7ad5ff715ee76c2ed46f34b5a8cc474432497d8d0e
SYN-S-00000726,train,a19d9779f09fd4d462395a27f12bf269d8bc7cd92c87085f63a918df8f120b1e
SYN-S-00000727,train,291f7e2a2c6a90147b785bde7b48aad3950604f1b18b232b4af10b128bd7e53b
SYN-S-00000728,train,72dde6d106a4cb42bc80229bea4b20b0dc122030f719d960ccd457a43594233f
SYN-S-00000729,train,77cb06c41c1356ae0be280e9434231f9130e9ebec732485508944224afa63837
SYN-S-00000730,validation,2142ee79bd43149b69e611421cbbd50bb81ca7d3ead45741cbdd3ac4e2a95b47
SYN-S-00000731,train,1a6324c47542ac5a60a5df721312c0a0d03e200ada96bd20148c45ee246a2973
SYN-S-00000732,train,aaf92f672efdb04c44df04a9651b328599acd3a31d6a66c6b55291b736ad6254
SYN-S-00000733,validation,f2d8cbfef517de70f83c90265e277d1993667465ddd9e2b214889efac38223b9
SYN-S-00000734,train,f88ac655ad2750420b7588293648e3c3418e5afdfd68f7e89944092cedbdb387
SYN-S-00000735,validation,ddc09ed8d87285476b91e4632f76715d7f97936ac948ab5eff77b543b2e43a6e
SYN-S-00000736,train,f92d569e998fff1c201882decec27064a94afd21e1608fdb5c274e287de82f9e
SYN-S-00000737,train,c8768626302f57ad1aed615e4de7f1726076e6081bd36c8b43eba4a7fef08726
SYN-S-00000738,test,662392664db36cef195d3fd5a0d5fcb0757ab7585f52c23b4833b91da35e0396
SYN-S-00000739,test,f1afc2ced238e3c447507e29f3d6c75e0e67b97d4831f5255e36899dba11cac4
SYN-S-00000740,test,33ba91101c78f92e907ba71da1ac14306f63ba14427d872d6d8e93c188d0f874
SYN-S-00000741,train,13c208158a94dcb1f928277ef47bae89c90ba57e7237fb93ea4951148ca0083f
SYN-S-00000742,validation,b878f2e3bd53311b49257e7e37790435f3184c736ff2b2b4eaea2fc6d8dde445
SYN-S-00000743,train,060cfd054be345dd574a60722e25ae48690eeb03fdab93d07f3157b248bd196a
SYN-S-00000744,train,a412fc43ca2ee53a553535f134fbf4b99a5e19df675bf46d33cfca9222069031
SYN-S-00000745,train,c9322b16f9afe9a08c58afc0837edcaf6921606b6cc1bdd01e63df3e7052402c
SYN-S-00000746,train,0b3d3a775c4b810a09be06e053b7c72f8fae5f1b11ba20c80b56c70b373dcd3b
SYN-S-00000747,validation,afeeeb1ccbb2cdd338bdec52ed9975668e601ff2219356ee6c5436a7defb9c78
SYN-S-00000748,validation,f5fb9a77be99b07d7b3fbb4d11d8fef401ee12d8445e3e7a4abc707e95e0d8c7
SYN-S-00000749,train,8160b65da4427a8ec1fb72255a1b4f88a38a06a636e5c8780fb95736bd86f811
SYN-S-00000750,train,72b02e41d919fce718a564276a6734fa41575749b915596b057451aab999bb68
SYN-S-00000751,validation,396ec803f78eff6644d8a57d639f7efe5130160060fbc9e08a4619e0aaa34858
SYN-S-00000752,train,a2c5ea43ad854b64fd2183d33d96a298749096b81a7147223f1102662d82607f
SYN-S-00000753,test,78e8d4bc023155e420959ce1abffef1e8254bef88fcff41cb85eb18af71a03df
SYN-S-00000754,test,2350a2f6bf02cf198a9e5dc691902a6a4cad31e6c8ed936de79436b01f8f0622
SYN-S-00000755,train,1743e81eaa08de44acb9b1329ce7ea7b23b9ff7c88e4646cd52165d2190f84bd
SYN-S-00000756,validation,d4ea4da0d8191d30038594e85dd6c6ac07c4c34a32f4cb7560c06b53c2fd3522
SYN-S-00000757,train,5b8df59ca06353473b84a00bcd77c0d4ef4899bbaccec44e9759e8c3d97cc336
SYN-S-00000758,validation,01250ba0b2eb2e4d6106b7d4eb6ed295f95a12287a6ea273a16d957ca1ee82b0
SYN-S-00000759,validation,a893b2c9a0eee4d7b1d3b122448ab74dbf58e93466047251bf4898e8698135e8
SYN-S-00000760,test,39bd707f64aa48f0c32f088b4770e15dc8dca3719c82d1b86eb89f51c9cbb238
SYN-S-00000761,train,55f918d334be5aa976993b6b2802a53f0c14a57ee3745a22c1f00b1dd264e692
SYN-S-00000762,test,ec520f9fd3c258e610723309bf6e1cdb830ae3e92411792baca73b7dac395011
SYN-S-00000763,train,25cb29166b16cd4644954409d86192f5f1432b4f9628a9b90dccd408eeb646d7
